                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    109,                0.18814,                0.42968,                0.27375,                0.76134,                0.71628,                0.70538,                 0.5221,                0.29511,                0.87099,                0.46545,                 0.0001,                 0.0001,                 0.0001
                    110,                0.19156,                0.44219,                0.27906,                0.79253,                 0.6867,                 0.6976,                0.51603,                0.28505,                0.78744,                0.46236,                 0.0001,                 0.0001,                 0.0001
                    111,                0.19395,                0.47321,                0.28279,                0.82596,                 0.7728,                0.79887,                0.60768,                0.25972,                0.76675,                0.40831,                 0.0001,                 0.0001,                 0.0001
                    112,                0.19295,                0.43862,                0.28194,                0.80082,                 0.7735,                0.77087,                 0.5911,                0.25923,                0.78213,                0.40815,                 0.0001,                 0.0001,                 0.0001
                    113,                0.18617,                0.46321,                0.26798,                0.86299,                0.75953,                0.79652,                0.60529,                0.25858,                0.65715,                0.41062,                 0.0001,                 0.0001,                 0.0001
                    114,                0.18996,                0.46143,                0.27579,                0.77862,                0.80013,                0.80667,                0.62854,                0.24946,                0.69401,                 0.3858,                 0.0001,                 0.0001,                 0.0001
                    115,                0.19225,                0.44333,                0.28209,                0.83175,                0.78356,                0.78589,                0.59463,                0.26184,                0.72025,                0.41493,                 0.0001,                 0.0001,                 0.0001
                    116,                0.18649,                0.42517,                0.27197,                 0.7654,                0.77672,                 0.7699,                0.58681,                0.25954,                0.83631,                0.40412,                 0.0001,                 0.0001,                 0.0001
                    117,                0.18659,                0.41659,                0.26761,                0.79658,                0.75842,                0.77083,                 0.5824,                0.26114,                0.75468,                0.41467,                 0.0001,                 0.0001,                 0.0001
                    118,                0.18858,                 0.4269,                0.27489,                0.83207,                0.82788,                0.83241,                0.63903,                 0.2548,                0.67339,                0.40159,                 0.0001,                 0.0001,                 0.0001
                    119,                0.18459,                0.42951,                0.27314,                0.81245,                0.77664,                0.79487,                0.62148,                0.24006,                0.82315,                0.37211,                 0.0001,                 0.0001,                 0.0001
                    120,                0.19895,                0.43232,                0.28836,                 0.8541,                0.83275,                0.84878,                0.64057,                0.25415,                0.66719,                 0.4015,                 0.0001,                 0.0001,                 0.0001
                    121,                0.18253,                0.38508,                0.26424,                0.83081,                0.83908,                0.84708,                0.65944,                0.25474,                0.67145,                0.39305,                 0.0001,                 0.0001,                 0.0001
                    122,                0.17881,                0.42394,                0.25436,                0.86632,                 0.8667,                0.87635,                 0.6783,                 0.2485,                0.64379,                0.38684,                 0.0001,                 0.0001,                 0.0001
                    123,                0.18432,                0.42133,                 0.2654,                 0.8148,                0.80374,                0.80386,                0.62316,                0.24897,                0.74291,                0.39396,                 0.0001,                 0.0001,                 0.0001
                    124,                0.18179,                 0.4104,                0.26322,                0.79576,                 0.7241,                0.71222,                0.54004,                0.26324,                0.86758,                0.41481,                 0.0001,                 0.0001,                 0.0001
                    125,                0.18042,                0.42028,                 0.2673,                0.79614,                0.75309,                0.75834,                0.58886,                0.24906,                 0.7428,                0.38074,                 0.0001,                 0.0001,                 0.0001
                    126,                0.18091,                0.42531,                0.26585,                 0.8044,                0.79269,                0.80393,                0.60796,                 0.2647,                0.72236,                0.42713,                 0.0001,                 0.0001,                 0.0001
                    127,                0.18272,                0.43443,                0.26688,                0.84622,                0.78622,                  0.818,                0.62667,                0.25614,                0.74351,                0.40037,                 0.0001,                 0.0001,                 0.0001
                    128,                0.18651,                0.41061,                0.27806,                0.80584,                0.82868,                0.81376,                0.63048,                 0.2441,                0.84365,                0.38553,                 0.0001,                 0.0001,                 0.0001
                    129,                0.18254,                0.38471,                0.26167,                0.72669,                0.71902,                0.70311,                0.54401,                0.24559,                0.92877,                 0.3875,                 0.0001,                 0.0001,                 0.0001
                    130,                0.18083,                0.40963,                0.25798,                0.86523,                0.76223,                0.81966,                0.64152,                 0.2584,                0.64486,                0.39951,                 0.0001,                 0.0001,                 0.0001
                    131,                0.17574,                0.42015,                0.25372,                0.83619,                 0.8084,                0.85143,                 0.6618,                0.25593,                0.67253,                0.39227,                 0.0001,                 0.0001,                 0.0001
                    132,                0.17945,                 0.3797,                0.26723,                0.84108,                0.81819,                0.84502,                0.65545,                0.25227,                 0.6899,                 0.3982,                 0.0001,                 0.0001,                 0.0001
                    133,                0.17883,                0.38621,                 0.2596,                0.85017,                0.78797,                0.81085,                 0.6303,                0.25258,                0.67962,                 0.3924,                 0.0001,                 0.0001,                 0.0001
                    134,                0.18223,                0.40843,                0.25824,                 0.8492,                0.80388,                0.83516,                0.64117,                0.25259,                0.68093,                0.39356,                 0.0001,                 0.0001,                 0.0001
                    135,                 0.1792,                 0.3735,                0.25588,                0.83731,                0.85187,                0.86023,                0.66176,                 0.2474,                 0.6986,                 0.3877,                 0.0001,                 0.0001,                 0.0001
                    136,                0.18237,                0.38558,                0.27004,                0.88211,                 0.7991,                0.84835,                0.65882,                0.24525,                0.70693,                0.38416,                 0.0001,                 0.0001,                 0.0001
                    137,                0.17403,                0.37384,                0.25122,                0.84931,                 0.8717,                0.86741,                0.66662,                0.25397,                0.65664,                0.40336,                 0.0001,                 0.0001,                 0.0001
